Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
B5	plant_miRNA	L-Lysine	mix_5	2	10	17	0.175
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	17	0.1568
B7	plant_miRNA	Glycine	mix_5	3	10	17	0.5051
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	17	0.1167
B9	plant_miRNA	L-Proline	mix_5	4	10	17	0.3972
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	17	0.1827
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	17	0.2188
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	17	0.0861
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	17	0.0919
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	17	0.2493
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	17	0.1275
C4	plant_miRNA	Glycine	mix_5	2	10	17	0.5158
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	17	0.1724
C6	plant_miRNA	L-Methionine	mix_5	3	10	17	0.1738
C7	scrambled_miRNA	Glycine	mix_5	3	10	17	0.5982
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	17	0.1208
C9	scrambled_miRNA	L-Proline	mix_5	4	10	17	0.4718
C10	plant_miRNA	L-Lysine	mix_5	5	10	17	0.1851
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	17	0.2188
C12	N.A.	Glycine	N.A.	N.A.	N.A.	17	0.0874
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	17	0.084
D2	plant_miRNA	L-Methionine	mix_5	1	10	17	0.1696
D3	plant_miRNA	Glycine	mix_5	1	10	17	0.4829
D4	plant_miRNA	L-Proline	mix_5	2	10	17	0.3979
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	17	0.164
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	17	0.2234
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	17	0.1303
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	17	0.176
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	17	0.2263
D10	scrambled_miRNA	Glycine	mix_5	5	10	17	0.6074
D11	scrambled_miRNA	L-Proline	mix_5	5	10	17	0.5701
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	17	0.09
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	17	0.0841
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	17	0.1561
E3	scrambled_miRNA	Glycine	mix_5	1	10	17	0.5226
E4	scrambled_miRNA	L-Proline	mix_5	2	10	17	0.4787
E5	plant_miRNA	L-Methionine	mix_5	2	10	17	0.1621
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	17	0.2245
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	17	0.1214
E8	plant_miRNA	L-Lysine	mix_5	4	10	17	0.1761
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	17	0.2265
E10	plant_miRNA	Glycine	mix_5	5	10	17	0.5095
E11	plant_miRNA	L-Proline	mix_5	5	10	17	0.436
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	17	0.0907
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	17	0.0815
F2	scrambled_miRNA	L-Proline	mix_5	1	10	17	0.417
F3	plant_miRNA	L-Lysine	mix_5	1	10	17	0.177
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	17	0.2168
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	17	0.1301
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	17	0.1909
F7	plant_miRNA	L-Proline	mix_5	3	10	17	0.4707
F8	scrambled_miRNA	Glycine	mix_5	4	10	17	0.5334
F9	plant_miRNA	L-Methionine	mix_5	4	10	17	0.1508
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	17	0.1448
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	17	0.1178
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	17	0.0886
G1	N.A.	Glycine	N.A.	N.A.	N.A.	17	0.0853
G2	plant_miRNA	L-Proline	mix_5	1	10	17	0.3806
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	17	0.1762
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	17	0.2167
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	17	0.1239
G6	plant_miRNA	L-Lysine	mix_5	3	10	17	0.1848
G7	scrambled_miRNA	L-Proline	mix_5	3	10	17	0.5896
G8	plant_miRNA	Glycine	mix_5	4	10	17	0.4794
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	17	0.1369
G10	plant_miRNA	L-Methionine	mix_5	5	10	17	0.1508
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	17	0.1218
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	17	0.0846
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	17	0.0884
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	17	0.0865
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	17	0.0921
H7	N.A.	Glycine	N.A.	N.A.	N.A.	17	0.0896
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	17	0.0941
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	17	0.0887
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	18	0.0801
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	18	0.0835
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	18	0.086
A7	N.A.	Glycine	N.A.	N.A.	N.A.	18	0.087
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	18	0.09
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	18	0.0884
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	18	0.0963
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	18	0.2106
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	18	0.1209
B4	scrambled_miRNA	Glycine	mix_5	2	10	18	0.6361
B5	plant_miRNA	L-Lysine	mix_5	2	10	18	0.197
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	18	0.1661
B7	plant_miRNA	Glycine	mix_5	3	10	18	0.6066
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	18	0.1205
B9	plant_miRNA	L-Proline	mix_5	4	10	18	0.488
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	18	0.2065
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	18	0.2319
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	18	0.086
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	18	0.0924
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	18	0.2455
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	18	0.129
C4	plant_miRNA	Glycine	mix_5	2	10	18	0.5948
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	18	0.191
C6	plant_miRNA	L-Methionine	mix_5	3	10	18	0.1873
C7	scrambled_miRNA	Glycine	mix_5	3	10	18	0.6318
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	18	0.1255
C9	scrambled_miRNA	L-Proline	mix_5	4	10	18	0.6334
C10	plant_miRNA	L-Lysine	mix_5	5	10	18	0.2087
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	18	0.2324
C12	N.A.	Glycine	N.A.	N.A.	N.A.	18	0.0877
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	18	0.084
D2	plant_miRNA	L-Methionine	mix_5	1	10	18	0.1947
D3	plant_miRNA	Glycine	mix_5	1	10	18	0.5611
D4	plant_miRNA	L-Proline	mix_5	2	10	18	0.4882
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	18	0.1789
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	18	0.2383
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	18	0.1347
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	18	0.1994
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	18	0.2414
D10	scrambled_miRNA	Glycine	mix_5	5	10	18	0.6485
D11	scrambled_miRNA	L-Proline	mix_5	5	10	18	0.5782
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	18	0.0902
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	18	0.0844
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	18	0.1614
E3	scrambled_miRNA	Glycine	mix_5	1	10	18	0.6271
E4	scrambled_miRNA	L-Proline	mix_5	2	10	18	0.5008
E5	plant_miRNA	L-Methionine	mix_5	2	10	18	0.1717
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	18	0.2122
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	18	0.1266
E8	plant_miRNA	L-Lysine	mix_5	4	10	18	0.1967
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	18	0.2402
E10	plant_miRNA	Glycine	mix_5	5	10	18	0.614
E11	plant_miRNA	L-Proline	mix_5	5	10	18	0.5686
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	18	0.0907
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	18	0.0811
F2	scrambled_miRNA	L-Proline	mix_5	1	10	18	0.5454
F3	plant_miRNA	L-Lysine	mix_5	1	10	18	0.2002
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	18	0.2281
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	18	0.1301
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	18	0.2144
F7	plant_miRNA	L-Proline	mix_5	3	10	18	0.4995
F8	scrambled_miRNA	Glycine	mix_5	4	10	18	0.6602
F9	plant_miRNA	L-Methionine	mix_5	4	10	18	0.1613
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	18	0.1536
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	18	0.1207
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	18	0.0889
G1	N.A.	Glycine	N.A.	N.A.	N.A.	18	0.0855
G2	plant_miRNA	L-Proline	mix_5	1	10	18	0.4664
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	18	0.1934
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	18	0.2288
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	18	0.1217
G6	plant_miRNA	L-Lysine	mix_5	3	10	18	0.2098
G7	scrambled_miRNA	L-Proline	mix_5	3	10	18	0.6026
G8	plant_miRNA	Glycine	mix_5	4	10	18	0.549
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	18	0.1488
G10	plant_miRNA	L-Methionine	mix_5	5	10	18	0.1649
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	18	0.1241
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	18	0.0845
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	18	0.0886
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	18	0.0866
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	18	0.0926
H7	N.A.	Glycine	N.A.	N.A.	N.A.	18	0.0895
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	18	0.0934
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	18	0.0888
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	19	0.0804
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	19	0.0836
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	19	0.0861
A7	N.A.	Glycine	N.A.	N.A.	N.A.	19	0.087
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	19	0.0899
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	19	0.0886
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	19	0.0962
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	19	0.2226
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	19	0.125
B4	scrambled_miRNA	Glycine	mix_5	2	10	19	0.732
B5	plant_miRNA	L-Lysine	mix_5	2	10	19	0.2265
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	19	0.1744
B7	plant_miRNA	Glycine	mix_5	3	10	19	0.7472
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	19	0.1186
B9	plant_miRNA	L-Proline	mix_5	4	10	19	0.689
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	19	0.2365
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	19	0.2475
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	19	0.0862
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	19	0.093
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	19	0.2848
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	19	0.1295
C4	plant_miRNA	Glycine	mix_5	2	10	19	0.7234
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	19	0.2171
C6	plant_miRNA	L-Methionine	mix_5	3	10	19	0.1967
C7	scrambled_miRNA	Glycine	mix_5	3	10	19	0.6982
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	19	0.122
C9	scrambled_miRNA	L-Proline	mix_5	4	10	19	0.723
C10	plant_miRNA	L-Lysine	mix_5	5	10	19	0.2413
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	19	0.2467
C12	N.A.	Glycine	N.A.	N.A.	N.A.	19	0.0876
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	19	0.084
D2	plant_miRNA	L-Methionine	mix_5	1	10	19	0.217
D3	plant_miRNA	Glycine	mix_5	1	10	19	0.6667
D4	plant_miRNA	L-Proline	mix_5	2	10	19	0.546
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	19	0.1861
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	19	0.2546
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	19	0.1375
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	19	0.2272
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	19	0.2576
D10	scrambled_miRNA	Glycine	mix_5	5	10	19	0.722
D11	scrambled_miRNA	L-Proline	mix_5	5	10	19	0.6393
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	19	0.0903
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	19	0.0835
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	19	0.1724
E3	scrambled_miRNA	Glycine	mix_5	1	10	19	0.7107
E4	scrambled_miRNA	L-Proline	mix_5	2	10	19	0.598
E5	plant_miRNA	L-Methionine	mix_5	2	10	19	0.1793
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	19	0.228
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	19	0.1257
E8	plant_miRNA	L-Lysine	mix_5	4	10	19	0.2255
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	19	0.2563
E10	plant_miRNA	Glycine	mix_5	5	10	19	0.778
E11	plant_miRNA	L-Proline	mix_5	5	10	19	0.5725
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	19	0.0907
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	19	0.0807
F2	scrambled_miRNA	L-Proline	mix_5	1	10	19	0.5917
F3	plant_miRNA	L-Lysine	mix_5	1	10	19	0.2324
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	19	0.2417
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	19	0.134
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	19	0.2481
F7	plant_miRNA	L-Proline	mix_5	3	10	19	0.5742
F8	scrambled_miRNA	Glycine	mix_5	4	10	19	0.7188
F9	plant_miRNA	L-Methionine	mix_5	4	10	19	0.176
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	19	0.1675
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	19	0.1203
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	19	0.0892
G1	N.A.	Glycine	N.A.	N.A.	N.A.	19	0.0856
G2	plant_miRNA	L-Proline	mix_5	1	10	19	0.6116
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	19	0.219
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	19	0.2417
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	19	0.1248
G6	plant_miRNA	L-Lysine	mix_5	3	10	19	0.2446
G7	scrambled_miRNA	L-Proline	mix_5	3	10	19	0.6424
G8	plant_miRNA	Glycine	mix_5	4	10	19	0.6458
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	19	0.1702
G10	plant_miRNA	L-Methionine	mix_5	5	10	19	0.1811
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	19	0.1218
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	19	0.085
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	19	0.0885
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	19	0.0864
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	19	0.0924
H7	N.A.	Glycine	N.A.	N.A.	N.A.	19	0.0895
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	19	0.0897
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	19	0.0888
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	20	0.0802
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	20	0.0839
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	20	0.0861
A7	N.A.	Glycine	N.A.	N.A.	N.A.	20	0.0869
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	20	0.09
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	20	0.0885
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	20	0.0964
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	20	0.235
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	20	0.1233
B4	scrambled_miRNA	Glycine	mix_5	2	10	20	0.7694
B5	plant_miRNA	L-Lysine	mix_5	2	10	20	0.271
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	20	0.1885
B7	plant_miRNA	Glycine	mix_5	3	10	20	0.8069
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	20	0.1229
B9	plant_miRNA	L-Proline	mix_5	4	10	20	0.7034
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	20	0.2774
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	20	0.2657
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	20	0.086
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	20	0.0931
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	20	0.2911
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	20	0.1308
C4	plant_miRNA	Glycine	mix_5	2	10	20	0.8039
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	20	0.2524
C6	plant_miRNA	L-Methionine	mix_5	3	10	20	0.2076
C7	scrambled_miRNA	Glycine	mix_5	3	10	20	0.7702
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	20	0.1273
C9	scrambled_miRNA	L-Proline	mix_5	4	10	20	0.804
C10	plant_miRNA	L-Lysine	mix_5	5	10	20	0.2871
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	20	0.2638
C12	N.A.	Glycine	N.A.	N.A.	N.A.	20	0.0871
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	20	0.0839
D2	plant_miRNA	L-Methionine	mix_5	1	10	20	0.2329
D3	plant_miRNA	Glycine	mix_5	1	10	20	0.7869
D4	plant_miRNA	L-Proline	mix_5	2	10	20	0.6942
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	20	0.2025
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	20	0.2733
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	20	0.1387
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	20	0.2644
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	20	0.2747
D10	scrambled_miRNA	Glycine	mix_5	5	10	20	0.7922
D11	scrambled_miRNA	L-Proline	mix_5	5	10	20	0.7541
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	20	0.0901
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	20	0.0838
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	20	0.1869
E3	scrambled_miRNA	Glycine	mix_5	1	10	20	0.7582
E4	scrambled_miRNA	L-Proline	mix_5	2	10	20	0.6893
E5	plant_miRNA	L-Methionine	mix_5	2	10	20	0.1928
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	20	0.2504
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	20	0.1271
E8	plant_miRNA	L-Lysine	mix_5	4	10	20	0.2612
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	20	0.2742
E10	plant_miRNA	Glycine	mix_5	5	10	20	0.8198
E11	plant_miRNA	L-Proline	mix_5	5	10	20	0.6826
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	20	0.0908
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	20	0.0812
F2	scrambled_miRNA	L-Proline	mix_5	1	10	20	0.6439
F3	plant_miRNA	L-Lysine	mix_5	1	10	20	0.2748
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	20	0.2548
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	20	0.1398
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	20	0.2962
F7	plant_miRNA	L-Proline	mix_5	3	10	20	0.6858
F8	scrambled_miRNA	Glycine	mix_5	4	10	20	0.7653
F9	plant_miRNA	L-Methionine	mix_5	4	10	20	0.1839
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	20	0.1762
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	20	0.1252
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	20	0.0892
G1	N.A.	Glycine	N.A.	N.A.	N.A.	20	0.0856
G2	plant_miRNA	L-Proline	mix_5	1	10	20	0.7024
G3	scrambled_miRNA	L-Lysine	mix_5	1	10	20	0.253
G4	scrambled_miRNA	L-Isoleucine	mix_5	2	10	20	0.2559
G5	scrambled_miRNA	L-Tryptophan	mix_5	2	10	20	0.1272
G6	plant_miRNA	L-Lysine	mix_5	3	10	20	0.2876
G7	scrambled_miRNA	L-Proline	mix_5	3	10	20	0.7752
G8	plant_miRNA	Glycine	mix_5	4	10	20	0.8218
G9	scrambled_miRNA	L-Methionine	mix_5	4	10	20	0.1966
G10	plant_miRNA	L-Methionine	mix_5	5	10	20	0.197
G11	plant_miRNA	L-Tryptophan	mix_5	5	10	20	0.1244
G12	N.A.	L-Lysine	N.A.	N.A.	N.A.	20	0.0861
H4	N.A.	L-Methionine	N.A.	N.A.	N.A.	20	0.0885
H5	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	20	0.0865
H6	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	20	0.0925
H7	N.A.	Glycine	N.A.	N.A.	N.A.	20	0.0893
H9	N.A.	L-Lysine	N.A.	N.A.	N.A.	20	0.09
H11	N.A.	L-Proline	N.A.	N.A.	N.A.	20	0.089
A4	N.A.	L-Lysine	N.A.	N.A.	N.A.	21	0.0802
A5	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	21	0.084
A6	N.A.	L-Proline	N.A.	N.A.	N.A.	21	0.086
A7	N.A.	Glycine	N.A.	N.A.	N.A.	21	0.0868
A8	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	21	0.0901
A9	N.A.	L-Methionine	N.A.	N.A.	N.A.	21	0.0886
B1	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	21	0.0962
B2	plant_miRNA	L-Isoleucine	mix_5	1	10	21	0.2491
B3	plant_miRNA	L-Tryptophan	mix_5	1	10	21	0.1309
B4	scrambled_miRNA	Glycine	mix_5	2	10	21	0.874
B5	plant_miRNA	L-Lysine	mix_5	2	10	21	0.3362
B6	scrambled_miRNA	L-Methionine	mix_5	3	10	21	0.2038
B7	plant_miRNA	Glycine	mix_5	3	10	21	0.91
B8	scrambled_miRNA	L-Tryptophan	mix_5	4	10	21	0.1275
B9	plant_miRNA	L-Proline	mix_5	4	10	21	0.7679
B10	scrambled_miRNA	L-Lysine	mix_5	5	10	21	0.3331
B11	scrambled_miRNA	L-Isoleucine	mix_5	5	10	21	0.2863
B12	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	21	0.0858
C1	N.A.	L-Isoleucine	N.A.	N.A.	N.A.	21	0.0934
C2	scrambled_miRNA	L-Isoleucine	mix_5	1	10	21	0.2698
C3	scrambled_miRNA	L-Tryptophan	mix_5	1	10	21	0.137
C4	plant_miRNA	Glycine	mix_5	2	10	21	0.8874
C5	scrambled_miRNA	L-Lysine	mix_5	2	10	21	0.3027
C6	plant_miRNA	L-Methionine	mix_5	3	10	21	0.2174
C7	scrambled_miRNA	Glycine	mix_5	3	10	21	0.902
C8	plant_miRNA	L-Tryptophan	mix_5	4	10	21	0.1272
C9	scrambled_miRNA	L-Proline	mix_5	4	10	21	0.8476
C10	plant_miRNA	L-Lysine	mix_5	5	10	21	0.3426
C11	plant_miRNA	L-Isoleucine	mix_5	5	10	21	0.2835
C12	N.A.	Glycine	N.A.	N.A.	N.A.	21	0.0875
D1	N.A.	L-Methionine	N.A.	N.A.	N.A.	21	0.0839
D2	plant_miRNA	L-Methionine	mix_5	1	10	21	0.2484
D3	plant_miRNA	Glycine	mix_5	1	10	21	0.8414
D4	plant_miRNA	L-Proline	mix_5	2	10	21	0.803
D5	scrambled_miRNA	L-Methionine	mix_5	2	10	21	0.2194
D6	scrambled_miRNA	L-Isoleucine	mix_5	3	10	21	0.2955
D7	plant_miRNA	L-Tryptophan	mix_5	3	10	21	0.1416
D8	scrambled_miRNA	L-Lysine	mix_5	4	10	21	0.3162
D9	plant_miRNA	L-Isoleucine	mix_5	4	10	21	0.2958
D10	scrambled_miRNA	Glycine	mix_5	5	10	21	0.9118
D11	scrambled_miRNA	L-Proline	mix_5	5	10	21	0.8984
D12	N.A.	L-Tryptophan	N.A.	N.A.	N.A.	21	0.0904
E1	N.A.	L-Lysine	N.A.	N.A.	N.A.	21	0.0834
E2	scrambled_miRNA	L-Methionine	mix_5	1	10	21	0.202
E3	scrambled_miRNA	Glycine	mix_5	1	10	21	0.7883
E4	scrambled_miRNA	L-Proline	mix_5	2	10	21	0.7836
E5	plant_miRNA	L-Methionine	mix_5	2	10	21	0.2058
E6	plant_miRNA	L-Isoleucine	mix_5	3	10	21	0.2847
E7	scrambled_miRNA	L-Tryptophan	mix_5	3	10	21	0.131
E8	plant_miRNA	L-Lysine	mix_5	4	10	21	0.3104
E9	scrambled_miRNA	L-Isoleucine	mix_5	4	10	21	0.2951
E10	plant_miRNA	Glycine	mix_5	5	10	21	0.8926
E11	plant_miRNA	L-Proline	mix_5	5	10	21	0.8585
E12	N.A.	L-Proline	N.A.	N.A.	N.A.	21	0.091
F1	N.A.	L-Proline	N.A.	N.A.	N.A.	21	0.0804
F2	scrambled_miRNA	L-Proline	mix_5	1	10	21	0.7517
F3	plant_miRNA	L-Lysine	mix_5	1	10	21	0.3254
F4	plant_miRNA	L-Isoleucine	mix_5	2	10	21	0.2709
F5	plant_miRNA	L-Tryptophan	mix_5	2	10	21	0.1441
F6	scrambled_miRNA	L-Lysine	mix_5	3	10	21	0.3625
F7	plant_miRNA	L-Proline	mix_5	3	10	21	0.957
F8	scrambled_miRNA	Glycine	mix_5	4	10	21	0.8198
F9	plant_miRNA	L-Methionine	mix_5	4	10	21	0.195
F10	scrambled_miRNA	L-Methionine	mix_5	5	10	21	0.1873
F11	scrambled_miRNA	L-Tryptophan	mix_5	5	10	21	0.1295
F12	N.A.	L-Methionine	N.A.	N.A.	N.A.	21	0.0893
